SMILES1,SMILES2,cocrystal
N1C=CC=N1,OC1=C(O)C(=O)C1=O,1
CP(=O)(c1ccccc1)c1ccccc1,Fc1c(I)c(F)c(I)c(F)c1I,1
Fc1c(I)c(F)c(I)c(F)c1I,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
Fc1c(F)c(I)c(F)c(F)c1I,S(c1ccncc1)c1ccncc1,1
c1cncc(c1)C=NN=Cc1cccnc1,OC(=O)Cc1ccccc1,1
COC(C(OC)C(=O)N(C1CCCCC1)C1CCCCC1)C(=O)N(C1CCCCC1)C1CCCCC1,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,1
CN(C)C(=O)C1OC(C)(C)OC1C(=O)N(C)C,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,1
C1CC2CC1C(=Cc1ccccc1)C2=Cc1ccccc1,Fc1c(F)c(F)c(C=C2C3CCC(C3)C2=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,1
CC(NS(=O)(=O)c1ccc(C=CC(O)=O)cc1)C(O)=O,CCC(NS(=O)(=O)c1ccc(C=CC(O)=O)cc1)C(O)=O,1
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,Oc1ccc(O)cc1,1
CN(C)c1cc(cc(c1)N(C)C)N(C)C,N#Cc1c(C#N)c(C#N)c(C#N)c(C#N)c1C#N,1
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,Oc1cccc(O)c1,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1,1
NC(=O)c1ccncc1,Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1,1
c1cc(ccn1)c1ccncc1,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,1
c1ccc2nc3ccccc3cc2c1,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OCC(NC(=O)CC(CC#C)c1ccccc1)c1ccccc1,1
CCN(CC)C=O,N1C=Nc2cc3C4c5cc6N=CNc6cc5C(c3cc12)c1cc2NC=Nc2cc41,1
N#Cc1cc(C#N)c(cc1C#N)C#N,Oc1c2C3CC(c4cc5cc6ccccc6cc5cc34)c2c(O)c2C3CC(c4cc5cc6ccccc6cc5cc34)c12,1
CCN(CC)C(=O)c1cc(cc(c1)C(=O)N(CC)CC)C(=O)N(CC)CC,Oc1ccc(O)cc1,1
CN(C)C(=O)c1cc(cc(c1)C(=O)N(C)C)C(=O)N(C)C,Oc1ccc(O)cc1,1
Cc1ccc(cc1)S(O)(=O)=O,NC1=NN=C(S1)S(N)(=O)=O,1
c1ccc(cc1)N=Nc1ccccc1,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,O=C1NC=CC=C1,1
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,NC(=O)c1cccnc1,1
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,O=C1CCCCN1,1
Cc1cc(C)c(C)cc1C,N#Cc1cc(C#N)c(cc1C#N)C#N,1
O=C1c2cc(ccc2c2ccc(cc12)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1,1
c1ccc2nc3ccccc3cc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N,1
CC=C(c1ccc(Cl)cc1)C(C(=C)P(=O)(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,CCCC,1
[C]c1[c][c][c][c][c]1,CC1(C)OC(C)(C)c2cc3c(cc12)C1=C2c4cc5c(cc4C2=C2c4cc6c(cc4C2=C31)C(C)(C)OC6(C)C)C(C)(C)OC5(C)C,1
C1CN2CCN1CC2,Oc1ccc(CC=C)cc1c1cc(CC=C)ccc1O,1
c1cc(ccn1)c1ccncc1,OC(=O)c1cccc(C(O)=O)c1C(O)=O,1
C(Cc1ccncc1)Cc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)CSCC(O)=O,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)CC=CC(O)=O,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)C=CC=CC(O)=O,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)C=Cc1ccc(C=CC(O)=O)cc1,1
COc1ccc2cccc(CCNC(C)=O)c2c1,NC(N)=O,1
COc1ccc2cccc(CCNC(C)=O)c2c1,OCC(O)=O,1
COc1ccc2cccc(CCNC(C)=O)c2c1,NC(=O)c1ccncc1,1
COC(=O)c1ccc(O)cc1,COc1ccc2cccc(CCNC(C)=O)c2c1,1
C1COCCOCCNCCOCCOCCN1,Oc1ccccc1C(=O)c1ccccc1O,1
C1COCCOCCNCCOCCOCCN1,Oc1ccc(c(O)c1)C(=O)c1ccccc1,1
C1COCCOCCNCCOCCOCCN1,Oc1ccc(cc1)C(=O)c1ccc(O)cc1,1
O=C(Nc1ccccn1)c1ccncc1,OC(=O)CCCC(O)=O,1
O=C(Nc1ccccn1)c1ccncc1,OC(=O)CCCCCC(O)=O,1
O=C(Nc1ccccn1)c1ccncc1,OC(=O)CCCCCCCCC(O)=O,1
O=C(Nc1ccccn1)c1ccncc1,OC(=O)CCCCC(O)=O,1
O=C(Nc1ccccn1)c1ccncc1,OC(=O)CCCCCCC(O)=O,1
O=C(Nc1ccccn1)c1ccncc1,OC(=O)CCCCCCCC(O)=O,1
O=C(Nc1ccccn1)c1cccnc1,OC(=O)CCCCC(O)=O,1
O=C(Nc1ccccn1)c1cccnc1,OC(=O)CCCCCCCCC(O)=O,1
O=C(Nc1ccccn1)c1cccnc1,OC(=O)CC(O)=O,1
O=C(Nc1ccccn1)c1cccnc1,OC(=O)CCCCCC(O)=O,1
O=C(Nc1ccccn1)c1cccnc1,OC(=O)CCCCCCCC(O)=O,1
Cc1ccc(cc1)C(C1=C(O)CC(C)(C)CC1=O)C1=C(O)CC(C)(C)CC1=O,CCNCC,1
c1ccc(nc1)c1ccccn1,CC1=C(Sc2ccccc2C(O)=O)C(=O)c2ccccc2C1=O,1
Nc1ccc(N=Nc2ccccc2)c(N)n1,O=C1NC(=O)c2ccccc12,1
c1cc(ccn1)c1ccncc1,OC(=O)c1ccc(N2C(=O)c3cccc4cccc(C2=O)c34)c(O)c1,1
BrN1C(=O)c2ccccc2S1(=O)=O,Cc1ccncc1,1
O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CCCCCCCC(O)=O,1
O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CC(O)=O,1
O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CCCC(O)=O,1
O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CCCCCC(O)=O,1
CC1=CC(=N[N+](=N1)[NH-])C,CC1=N[N+](=NC(=C1)C)[NH-],1
O=C(NN=Cc1cccnc1)c1ccccn1,OC(=O)CCCCC(O)=O,1
CCCCCCCCN1C=C(C)C(=O)NC1=O,CCCCCCCCN1C=Nc2c(N)ncnc12,1
CC(=O)Nc1ccccn1,OC(=O)C=CC(O)=O,1
CC(=O)Nc1ccccn1,OC(=O)CCCC(O)=O,1
CC(=O)Nc1ccccn1,OC(=O)CCCCCC(O)=O,1
CC(=O)Nc1ccccn1,OC(=O)CCCCCCC(O)=O,1
CC(=O)Nc1ccccn1,OC(=O)CCCCCCCC(O)=O,1
CC(=O)Nc1ccccn1,OC(=O)CCCCCCCCC(O)=O,1
O=C([O-])C1[NH2+]CCC1,OC(CCC1C(N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,1
N1C=CN=C1,OC(CCC1C(N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,1
c1cc(ccn1)C=Cc1ccncc1,OC(=O)c1ccc(Oc2ccc(cc2)C(O)=O)cc1,1
Nc1ncccn1,OC(=O)CN1C(=O)c2ccccc2C1=O,1
Nc1ncccn1,OC(=O)CN1C(=O)c2cc3C(=O)N(CC(O)=O)C(=O)c3cc2C1=O,1
O1C(=NN=C1c1cccnc1)c1cccnc1,OC(=O)c1cccc(O)c1,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=Cc2c1c1SC=Cc1c1nc3ccccc3nc21,1
CC(C)C(=O)OC1CC(=CCCC(=CC2OC(=O)C(=C)C12)C)C,CCC(C)C(=O)OC1CC(=CCCC(=CC2OC(=O)C(=C)C12)C)C,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=CC2=C1c1cc3SC4=C(SC=C4)c3cc1S2,1
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,S1C=CC2=C1c1cc3SC4=C(SC=C4)c3cc1S2,1
CN1CCCC1c1cccnc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
Fc1c(F)c(F)c(I)c(F)c1F,O1C=CC=C1C1=CC=C(S1)c1ccncc1,1
Fc1c(F)c(F)c(I)c(F)c1F,S1C=CC=C1C1=CC=C(S1)c1ccncc1,1
Ic1cc(cc(c1)N(=O)=O)N(=O)=O,O1C=CC=C1C1=CC=C(S1)c1ccncc1,1
Ic1cc(cc(c1)N(=O)=O)N(=O)=O,S1C=CC=C1C1=CC=C(S1)c1ccncc1,1
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C#CI,O1C=CC=C1C1=CC=C(S1)c1ccncc1,1
Fc1c(F)c(F)c(C#CI)c(F)c1F,O1C=CC=C1C1=CC=C(S1)c1ccncc1,1
CCN(CC)C(=O)NC1CC2C(CC3=CN(CC=C)c4cccc2c34)N(C)C1,CN(C)c1cccc2c1cccc2S(=O)(=O)[NH2+]C(CC1=CNc2ccccc12)C(=O)[O-],1
Cc1cc(C)nc(N)n1,OC(=O)CC1=CNc2ccccc12,1
Cc1cc(C)nc(N)n1,OC(=O)CCCC1=CNc2ccccc12,1
O=C1CCCCCN1,Oc1ccc(cc1)c1ccc(O)cc1,1
Nc1ccccn1,Oc1ccc(cc1)c1ccc(O)cc1,1
O=C1N2c3ccccc3N=C2c2cccc3cccc1c23,Oc1cccc(O)c1,1
O=C1N2c3ccccc3N=C2c2cccc3cccc1c23,Oc1ccc(O)cc1,1
O=C1N2c3cccnc3N=C2c2cccc3cccc1c23,Oc1cccc(O)c1,1
Nc1ccc(N)cc1,OCCCCCCCCO,1
Nc1ccc(N)cc1,OCCCCCCCCCCO,1
Nc1ccc(N)cc1,OCCCCCCCCCCCCO,1
CCC1=CC=C(O1)C1N(CC2=C1Nc1ccccc1C2=O)c1ncccn1,COC,1
C1COCCOCCOCCOCCOCCO1,CS(=O)(=O)N(Cl)S(C)(=O)=O,1
C1COCCOCCOCCOCCOCCO1,CN(S(C)(=O)=O)S(C)(=O)=O,1
C1COCCOCCOc2ccccc2OCCOCCO1,CS(=O)(=O)NS(C)(=O)=O,1
CC1=CC(=O)C=C(C)O1,Oc1ccc(c2c1c1c(O)ccc(c21)N(=O)=O)N(=O)=O,1
Cc1ccc2c3ccc(C)c(O)c3c2c1O,CN1C(=CC(=O)C=C1C)C,1
Nc1c(F)c(F)c(F)c(F)c1F,Oc1c(F)c(F)c(F)c(F)c1F,1
Cc1cccc(N)c1,OC(C(O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1
Cc1cc(CN2C=CN=C2)c(O)c(CN2C=CN=C2)c1,OC(=O)c1ccc(cc1)C(O)=O,1
CNC(=O)NC,OC(=O)C(O)=O,1
CN(C)P(=O)(N(C)C)N(C)C,OC(=O)c1cc(cc2Oc3cc(ccc3c12)N(=O)=O)N(=O)=O,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)CC(O)(CC(O)=O)C(O)=O,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1ccc2ccccc2c1O,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1cc2ccccc2cc1O,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccccc1O,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccc2ccccc2c1O,1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccc(O)cc1,1
CC(=O)Nc1ccc(O)cc1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1
c1cc(ccn1)c1ccncc1,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,1
Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,O=C1CCCCCN1,1
Cc1nc(C)c(C)nc1C,Ic1ccc(I)cc1,1
c1ccc(nc1)c1ccccn1,Fc1c(I)c(F)c(I)c(F)c1I,1
Fc1c(F)c(I)c(F)c(F)c1I,N#CC12CC3CC(CC(C3)C1)C2,1
c1ccc(cc1)c1ccncc1,Oc1cccc(c1)C#N,1
C(Cc1ccncc1)c1ccncc1,Oc1cccc(c1)C#N,1
c1cc(ccn1)C=Cc1ccncc1,Oc1cccc(c1)C#N,1
N#Cc1c(nc(c2ccncc2)c(C#N)c1c1ccc(c2ccccc12)c1c(C#N)c(nc(c2ccncc2)c1C#N)c1ccncc1)c1ccncc1,OC(=O)c1cc(cc(c1)c1c2ccccc2c(c2cc(cc(c2)C(O)=O)C(O)=O)c2ccccc12)C(O)=O,1
c1ccc(cc1)c1ccncc1,Oc1ccc(cc1)C#N,1
c1cc(ccn1)c1ccncc1,Oc1ccc(cc1)C#N,1
C(Cc1ccncc1)c1ccncc1,Oc1ccc(cc1)C#N,1
c1cc(ccn1)C=Cc1ccncc1,Oc1ccc(cc1)C#N,1
N#Cc1cccnc1,Oc1ccc(cc1)c1ccc(O)cc1,1
N#Cc1ccncc1,Oc1cccc(O)c1,1
N#Cc1ccncc1,Oc1cc(O)cc(O)c1,1
c1cc(ccn1)C=Cc1ccncc1,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,1
c1cc(ccn1)c1ccncc1,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,1
CN1C(=C([O-])C2=C(C=CS2)S1(=O)=O)C(=O)Nc1[nH+]cccc1,OC(=O)c1ccccc1O,1
CN1C(=C([O-])C2=C(C=CS2)S1(=O)=O)C(=O)Nc1[nH+]cccc1,Oc1cccc(O)c1,1
CN1C(=C([O-])C2=C(C=CS2)S1(=O)=O)C(=O)Nc1[nH+]cccc1,Oc1cccc(O)c1O,1
c1ccc2c(c1)cc1ccccc1c2c1c2ccccc2cc2ccccc12,ClC=CCl,1
CN1C(=C([O-])C2=C(C=CS2)S1(=O)=O)C(=O)Nc1[nH+]cccc1,Oc1ccccc1O,1
CN1C(=C([O-])C2=C(C=CS2)S1(=O)=O)C(=O)Nc1[nH+]cccc1,OC(=O)c1ccccc1,1
CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1cnccn1,1
CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1ccc(O)cc1,1
CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1cccnc1,1
CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1ccncc1,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CN1N=NC2=C(N=CN2C1=O)C(N)=O,1
COc1cc(C=Cc2ccncc2)c(OC)cc1C=Cc1ccncc1,Fc1c(F)c(I)c(F)c(F)c1I,1
Cc1cc(C)nc(N)n1,Oc1ccc(cc1)N(=O)=O,1
COc1ccc(C=CC(=O)Nc2ccccc2C(O)=O)cc1OC,NC(=O)c1cccnc1,1
COc1ccc(C=CC(=O)Nc2ccccc2C(O)=O)cc1OC,NC(N)=O,1
c1ccc(cc1)P(c1ccccc1)c1ccccc1,Fc1c(I)c(F)c(I)c(F)c1I,1
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,NC(=O)c1ccccc1,1
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,NC(=O)c1ccccn1,1
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,NC(=O)c1cccnc1,1
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,1
c1cc(ccn1)c1ccncc1,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,1
NC(N)=S,O=C1CC(=O)NC(=O)N1,1
NC(N)=S,O=C1CC(=O)NC(=S)N1,1
CN(C)c1ccc(CN2CCN3CCN(Cc4ccc(cc4)N(C)C)c4cncc2c34)cc1,CN(C)c1ccc(CO)cc1,1
c1ccc2c(c1)c1ccccc1c1ccccc21,O=C1OC(=O)c2c1c1C(=O)OC(=O)c1c1C(=O)OC(=O)c21,1
Cc1c2ccccc2c(C)c2ccccc12,O=C1OC(=O)c2c1c1C(=O)OC(=O)c1c1C(=O)OC(=O)c21,1
OC(C[N+]1=CN(CC([O-])(C(F)(F)F)C(F)(F)F)N=C1)(C(F)(F)F)C(F)(F)F,OC(CN1C=[N+](CC([O-])(C(F)(F)F)C(F)(F)F)C=N1)(C(F)(F)F)C(F)(F)F,1
CC=C1C2CC3=C(C=CC(=O)N3)C1(N)CC(=C2)C,COC(C)(C)C,1
C1COCCOCCOCCOCCOCCO1,NC(=O)Nc1cccc(Br)c1,1
CC(C)N1C=C2Sc3ccc(Cl)cc3C2=C1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1
CC1(C)C(CCC1(C)C(O)=O)C(O)=O,Nc1ncccn1,1
CC(=O)Nc1ccccn1,Nc1ccc(cc1)C(O)=O,1
CC(=O)Nc1ccccn1,OC(=O)c1ccccc1,1
CC(=O)Nc1cccc(C)n1,Nc1ccc(cc1)C(O)=O,1
c1cc(ccn1)c1ccncc1,COc1ccc(cc1)C(O)=O,1
CN(C)c1ccncc1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1
Cc1cccc(C)n1,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
Cc1cncc(C)c1,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
Cc1ccncc1C,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,1
COc1ccc(OC)c(C=CC(O)=O)c1,OC(=O)C=Cc1cc(cc(c1)N(=O)=O)N(=O)=O,1
CCCC(O)=O,NC(=O)C1c2ccccc2C=Cc2ccccc12,1
CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC12CCCCC1=CC(=O)CC2,1
CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC12CCC(=O)C=C1CCCC2=O,1
NC1=CC=CC2=NSN=C12,O=N(=O)C1=CC=CC2=NSN=C12,1
CC1=NN(C(=C1)C)c1ccc(Cl)c(n1)C(O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,Nc1c(Cl)cc(cc1Cl)S(N)(=O)=O,1
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,S1C(Sc2ccccc12)=C1Sc2ccccc2S1,1
O=C(C=Cc1ccncc1)C=Cc1ccncc1,Oc1cccc(O)c1,1
CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,COC12CCC(C1)C=CC2=O,1
OC(=CC(=O)c1ccc(cc1)c1ccccc1)c1ccccc1,OC(=CC(=O)c1ccccc1)c1ccc(cc1)c1ccccc1,1
c1cc(ccn1)c1ccncc1,OC(=O)c1ccccc1O,1
c1cc(ccn1)c1ccncc1,NC(N)=O,1
C1COCCOCCOCCOCCOCCO1,FCC#N,1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1c2ccccc2c2c1ccc1Sc3ccccc3c21,1
Clc1ccc(cc1)C=NCCC1=CN=CN1,Clc1ccc(cc1)C=NCCC1=CNC=N1,1
COc1ccc(cc1)C1=C2N(N=N1)C(=Cc1ccccc21)c1ccccc1,COc1ccc(cc1)C1=Cc2ccccc2C2=C(N=NN12)c1ccccc1,1
NC(=O)c1cnccn1,OC(=O)CCCCC(O)=O,1
NC(=O)c1cnccn1,OC(=O)CCCCCCCCC(O)=O,1
NC(=O)c1cnccn1,OC(=O)CC(=CC(O)=O)C(O)=O,1
NC(=O)c1cnccn1,OC(=O)CC(O)(CC(O)=O)C(O)=O,1
CCOC(=O)C(C)NC(C)=O,O=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,1
Nc1cc(cc(N)c1N(=O)=O)N1CCOCC1,OC(c1ccccc1)(c1ccccc1)c1ccccc1,1
CCOC(=O)CCN(C(=O)c1ccc2N(C)C(=Nc2c1)CNc1ccc(cc1)C#N)c1ccccn1,OC(=O)C=CC(O)=O,1
Cc1ccc2cc(C)ccc2c1,N#CC(C#N)=C1C2=NSN=C2C(=C(C#N)C#N)C2=NSN=C12,1
Cc1ccc2ccc(C)cc2c1,N#CC(C#N)=C1C2=NSN=C2C(=C(C#N)C#N)C2=NSN=C12,1
COc1ccccc1C,N#CC(C#N)=C1C2=NSN=C2C(=C(C#N)C#N)C2=NSN=C12,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)COc1cc(Cl)c(Cl)cc1Cl,1
Cc1ccccc1O,Nc1ccccc1F,1
CC(O)C(O)(c1ccccc1)c1ccccc1,CC1CCCC(=O)C1,1
Cc1cccc(O)c1,Nc1ccc(F)cc1,1
CCC1(CC)C(=O)NC(=O)NC1=O,COC(=O)c1ccc(NC2=NC(=NC(=N2)N)Nc2ccc(cc2)C(=O)OC)cc1,1
NC(=O)c1ccc(N)cc1,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,1
CC12CCC(O)CC1CCC1C2CCC2(C)C(CC3OC123)C1=CC(=O)OC1,CC12CCC(O)CC1CCC1C2CCC2(C)C(CCC12O)C1=CC(=O)OC1,1
C(P(c1ccccc1)c1ccccc1)C1=CC=CN1,O=P(CC1=CC=CN1)(c1ccccc1)c1ccccc1,1
Nc1ccc(Cl)cn1,OC(=O)C=CC(O)=O,1
C1CN2CCN1CC2,FC(F)(Br)C(F)(F)Br,1
CN(C)c1ccncc1,IN1C(=O)CCC1=O,1
Cc1ccncc1,IN1C(=O)c2ccccc2S1(=O)=O,1
Cc1nc(C)c(C)nc1C,IC#Cc1cc(cc(c1)N(=O)=O)N(=O)=O,1
Cc1[n+]([O-])c(C)c(C)[n+]([O-])c1C,IC#Cc1cc(cc(c1)N(=O)=O)N(=O)=O,1
BrC#Cc1cccc(c1)N(=O)=O,c1cc(ccn1)N=Nc1ccncc1,1
Fc1c(F)c(I)c(F)c(F)c1I,NC(=S)c1ccccc1,1
Cc1ccccc1C(N)=S,Fc1c(F)c(I)c(F)c(F)c1I,1
Cc1cccc(c1)C(N)=S,Fc1c(F)c(I)c(F)c(F)c1I,1
Cc1ccc(cc1)C(N)=S,Fc1c(F)c(I)c(F)c(F)c1I,1
COc1ccccc1C(N)=S,Fc1c(F)c(I)c(F)c(F)c1I,1
COc1cccc(c1)C(N)=S,Fc1c(F)c(I)c(F)c(F)c1I,1
COc1ccc(cc1)C(N)=S,Fc1c(F)c(I)c(F)c(F)c1I,1
Fc1c(F)c(I)c(F)c(F)c1I,NC(=S)c1cccc(c1)N(=O)=O,1
Fc1c(F)c(I)c(F)c(F)c1I,NC(=S)c1ccccc1F,1
Fc1c(F)c(I)c(F)c(F)c1I,NC(=S)c1ccccc1Cl,1
Fc1c(F)c(I)c(F)c(F)c1I,NC(=S)c1ccc(Cl)cc1,1
OC(=O)c1cc2C(=O)c3cc(cc(c3c2c(c1)N(=O)=O)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1,1
COC(=O)c1cc2C(=O)c3cc(cc(c3c2c(c1)N(=O)=O)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1,1
Brc1ccc(cc1)C(c1ccc(Br)cc1)=C(c1ccc(Br)cc1)c1ccc(Br)cc1,ICI,1
C(Cc1ccncc1)c1ccncc1,IC#Cc1ccc(cc1)N(=O)=O,1
c1ccc(cc1)N=Nc1ccncc1,IC#Cc1ccc(cc1)N(=O)=O,1
c1cc(ccn1)C=Cc1ccncc1,IC#Cc1cccc(c1)N(=O)=O,1
c1ccc(cc1)c1ccncc1,IC#Cc1cccc(c1)N(=O)=O,1
Cc1cccc(NC(=O)C=Cc2ccccc2)n1,OC(=O)C=Cc1ccccc1,1
C1CN2CCN1CC2,COc1ccc2ccc(O)c(c2c1)C(=Nc1ccccc1)c1ccc(Cl)cc1,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccccc1N1C(=O)c2ccccc2N=C1Nc1ccccc1,1
O=C(NCc1cccnc1)C(=O)NCc1cccnc1,OC(=O)c1ccccc1SSc1ccccc1C(O)=O,1
OC(=O)c1ccccc1SSc1ccccc1C(O)=O,S=C(NCc1ccncc1)C(=S)NCc1ccncc1,1
c1cc(ccn1)C=NN=Cc1ccncc1,OC(=O)Cc1ccccc1,1
COc1cc(OC)nc(N)n1,OC(=O)CC1=CNc2ccccc12,1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)COc1ccc(Cl)c(Cl)c1,1
Cc1cc(ccc1N)N(=O)=O,COC(=O)C(C)Nc1ccc(cc1N(=O)=O)N(=O)=O,1
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,Cc1ccccc1S(N)(=O)=O,1
C1COCCOCCOCCOCCOCCO1,COc1ccc(cc1N(=O)=O)N(=O)=O,1
c1cnccn1,Nc1ccc(C(O)=O)c(O)c1,1
c1cncnc1,Nc1ccc(C(O)=O)c(O)c1,1
c1ccnnc1,Nc1ccc(C(O)=O)c(O)c1,1
c1ccc2nc3ccccc3nc2c1,Nc1ccc(C(O)=O)c(O)c1,1
Nc1ccc(C(O)=O)c(O)c1,S(Sc1ccncc1)c1ccncc1,1
C(Cc1ccncc1)Cc1ccncc1,Nc1ccc(C(O)=O)c(O)c1,1
N#Cc1ccncc1,Nc1ccc(C(O)=O)c(O)c1,1
Brc1ccc(cc1)C(c1ccc(Br)cc1)=C(c1ccc(Br)cc1)c1ccc(Br)cc1,C1CCNCC1,1
CCC(=O)Nc1ccc(Br)cn1,OC(=O)c1ccc(Cl)c(Cl)c1,1
CCC(=O)Nc1ccc(Br)cn1,OC(=O)CCCCCCC(O)=O,1
CCC(=O)Nc1ccc(Br)cn1,OC(=O)C=CC(O)=O,1
CCC(=O)Nc1ccc(Br)cn1,OC(=O)CCCCCCCCC(O)=O,1
Nc1ncc(Br)cc1Br,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1
Nc1ncc(Br)cc1Br,OC(=O)C=CC(O)=O,1
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,O=N(=O)c1ccccc1,1
